Year,Brand,Model,Body Type,Drivetrain,Interior Colour,Exterior Colour,Fuel Type,Transmission Type,Doors,Cylinder Count,Fuel Efficiency (Lt/100kms),Distance (km),Mileage (kms/Lt),Years Used,Price
2023.0,7.0,6.0,3.0,1.0,6.0,0.0,2.0,2.0,4.0,5.0,12.02,1.0,8.3,1.0,66615.0
2023.0,7.0,6.0,3.0,1.0,6.0,5.0,2.0,2.0,4.0,5.0,12.02,1.0,8.3,1.0,66665.0
2022.0,7.0,10.0,8.0,3.0,6.0,5.0,2.0,2.0,2.0,6.0,13.25,4115.0,7.5,2.0,66809.0
2011.0,7.0,10.0,2.0,5.0,6.0,4.0,2.0,0.0,2.0,5.0,10.11,185257.0,9.9,13.0,18995.0
2022.0,7.0,10.0,8.0,3.0,6.0,5.0,2.0,2.0,2.0,4.0,13.05,9296.0,7.7,2.0,66955.0
2023.0,7.0,6.0,3.0,1.0,6.0,5.0,2.0,2.0,4.0,5.0,12.02,27.0,8.3,1.0,67197.0
2023.0,7.0,6.0,9.0,1.0,6.0,5.0,2.0,0.0,2.0,6.0,12.02,10.0,8.3,1.0,67280.0
2022.0,7.0,6.0,3.0,2.0,1.0,5.0,2.0,0.0,4.0,6.0,11.54,250.0,8.7,2.0,67424.0
2023.0,7.0,6.0,9.0,1.0,6.0,2.0,2.0,0.0,2.0,6.0,12.02,10.0,8.3,1.0,67560.0
2023.0,7.0,6.0,9.0,1.0,6.0,0.0,2.0,0.0,2.0,6.0,12.02,10.0,8.3,1.0,67755.0
2022.0,7.0,6.0,3.0,2.0,1.0,2.0,2.0,0.0,4.0,4.0,12.02,250.0,8.3,2.0,68044.0
2022.0,7.0,6.0,3.0,2.0,1.0,0.0,2.0,0.0,4.0,4.0,12.02,250.0,8.3,2.0,68254.0
2022.0,7.0,6.0,3.0,2.0,1.0,5.0,2.0,0.0,4.0,4.0,12.02,250.0,8.3,2.0,68254.0
2022.0,7.0,6.0,3.0,2.0,1.0,2.0,2.0,0.0,4.0,4.0,12.02,250.0,8.3,2.0,68254.0
2022.0,7.0,6.0,3.0,2.0,1.0,0.0,2.0,0.0,4.0,4.0,12.02,250.0,8.3,2.0,68254.0
2022.0,7.0,6.0,3.0,1.0,1.0,2.0,2.0,0.0,4.0,4.0,12.02,250.0,8.3,2.0,68254.0
2022.0,7.0,6.0,3.0,2.0,1.0,5.0,2.0,0.0,4.0,4.0,12.02,250.0,8.3,2.0,68284.0
2022.0,7.0,10.0,1.0,6.0,6.0,5.0,2.0,0.0,2.0,8.0,13.37,10.0,7.5,2.0,68565.0
2022.0,7.0,6.0,3.0,2.0,1.0,0.0,2.0,0.0,4.0,5.0,12.02,250.0,8.3,2.0,68594.0
2022.0,7.0,6.0,3.0,2.0,1.0,0.0,2.0,0.0,4.0,4.0,12.02,250.0,8.3,2.0,68654.0
2022.0,7.0,6.0,3.0,2.0,1.0,0.0,2.0,0.0,4.0,4.0,12.02,250.0,8.3,2.0,68684.0
2023.0,7.0,6.0,3.0,1.0,1.0,2.0,2.0,2.0,4.0,4.0,12.02,1.0,8.3,1.0,68730.0
2022.0,7.0,6.0,3.0,2.0,1.0,2.0,2.0,0.0,4.0,4.0,12.02,250.0,8.3,2.0,68734.0
2022.0,7.0,6.0,3.0,1.0,1.0,0.0,2.0,0.0,4.0,4.0,12.02,250.0,8.3,2.0,68754.0
2022.0,7.0,6.0,3.0,2.0,1.0,0.0,2.0,0.0,4.0,4.0,12.02,250.0,8.3,2.0,68804.0
2022.0,7.0,6.0,3.0,2.0,1.0,2.0,2.0,0.0,4.0,4.0,12.02,250.0,8.3,2.0,68934.0
2022.0,7.0,6.0,3.0,2.0,1.0,0.0,2.0,0.0,4.0,4.0,12.02,250.0,8.3,2.0,69004.0
2022.0,7.0,6.0,3.0,2.0,1.0,2.0,2.0,0.0,4.0,4.0,12.02,250.0,8.3,2.0,69204.0
2022.0,7.0,6.0,3.0,2.0,1.0,5.0,2.0,0.0,4.0,4.0,12.02,250.0,8.3,2.0,69274.0
2022.0,7.0,6.0,3.0,2.0,1.0,2.0,2.0,0.0,4.0,4.0,12.02,250.0,8.3,2.0,69304.0
2022.0,7.0,6.0,3.0,2.0,1.0,2.0,2.0,0.0,4.0,4.0,12.02,250.0,8.3,2.0,69404.0
2022.0,7.0,10.0,2.0,5.0,1.0,2.0,2.0,1.0,2.0,4.0,13.12,1.0,7.6,2.0,69535.0
2022.0,7.0,10.0,8.0,3.0,6.0,4.0,2.0,2.0,4.0,6.0,12.34,11030.0,8.1,2.0,69542.0
2022.0,7.0,6.0,3.0,2.0,1.0,2.0,2.0,0.0,4.0,4.0,12.02,250.0,8.3,2.0,69564.0
2023.0,7.0,10.0,8.0,3.0,6.0,0.0,2.0,2.0,4.0,5.0,13.24,1.0,7.6,1.0,69725.0
2019.0,7.0,10.0,2.0,5.0,1.0,0.0,2.0,1.0,2.0,8.0,13.31,6177.0,7.5,5.0,69900.0
2023.0,7.0,10.0,2.0,6.0,6.0,0.0,2.0,0.0,2.0,8.0,13.12,10.0,7.6,1.0,70185.0
2023.0,7.0,10.0,2.0,6.0,6.0,2.0,2.0,0.0,2.0,8.0,13.12,10.0,7.6,1.0,70185.0
2022.0,7.0,6.0,3.0,2.0,1.0,5.0,2.0,0.0,4.0,4.0,12.02,250.0,8.3,2.0,70349.0
2018.0,7.0,6.0,9.0,2.0,6.0,3.0,2.0,0.0,4.0,6.0,14.52,52711.0,6.9,6.0,69500.0
2022.0,7.0,6.0,3.0,2.0,1.0,5.0,2.0,0.0,4.0,6.0,12.02,16800.0,8.3,2.0,70569.0
2023.0,7.0,6.0,9.0,1.0,6.0,2.0,2.0,0.0,2.0,6.0,11.54,10.0,8.7,1.0,70655.0
2023.0,7.0,10.0,2.0,5.0,1.0,0.0,2.0,0.0,2.0,4.0,13.12,250.0,7.6,1.0,70844.0
2022.0,7.0,6.0,3.0,2.0,1.0,0.0,2.0,0.0,4.0,4.0,12.02,250.0,8.3,2.0,70844.0
2022.0,7.0,6.0,3.0,2.0,1.0,0.0,2.0,0.0,4.0,4.0,13.05,250.0,7.7,2.0,70849.0
2023.0,7.0,6.0,3.0,1.0,6.0,0.0,2.0,2.0,4.0,4.0,11.54,29.0,8.7,1.0,70935.0
2023.0,7.0,10.0,1.0,5.0,6.0,0.0,2.0,2.0,2.0,5.0,13.37,10.0,7.5,1.0,71285.0
2023.0,7.0,6.0,3.0,1.0,1.0,5.0,2.0,2.0,4.0,7.0,12.02,1.0,8.3,1.0,71400.0
2023.0,7.0,10.0,8.0,2.0,1.0,0.0,2.0,0.0,4.0,6.0,11.78,250.0,8.5,1.0,71624.0
2023.0,7.0,10.0,8.0,3.0,6.0,0.0,2.0,0.0,2.0,6.0,11.78,10.0,8.5,1.0,71665.0
2023.0,7.0,10.0,8.0,3.0,1.0,0.0,2.0,2.0,4.0,6.0,11.78,1.0,8.5,1.0,71770.0
2023.0,7.0,6.0,9.0,1.0,1.0,0.0,2.0,2.0,4.0,6.0,11.54,54.0,8.7,1.0,71850.0
2023.0,7.0,6.0,3.0,1.0,1.0,0.0,2.0,2.0,4.0,6.0,11.54,1.0,8.7,1.0,71955.0
2023.0,7.0,10.0,8.0,2.0,1.0,0.0,2.0,0.0,4.0,5.0,11.78,250.0,8.5,1.0,71974.0
2023.0,7.0,6.0,3.0,2.0,1.0,5.0,2.0,0.0,4.0,6.0,12.02,250.0,8.3,1.0,72054.0
2023.0,7.0,6.0,3.0,2.0,1.0,0.0,2.0,0.0,4.0,6.0,12.02,250.0,8.3,1.0,72054.0
2023.0,7.0,6.0,3.0,2.0,1.0,2.0,2.0,0.0,4.0,6.0,12.02,250.0,8.3,1.0,72054.0
2023.0,7.0,6.0,9.0,1.0,1.0,5.0,2.0,2.0,4.0,6.0,11.54,65.0,8.7,1.0,72100.0
2023.0,7.0,10.0,2.0,6.0,5.0,4.0,2.0,2.0,4.0,8.0,13.12,10.0,7.6,1.0,72140.0
2022.0,7.0,10.0,8.0,2.0,1.0,1.0,2.0,0.0,4.0,7.0,11.78,250.0,8.5,2.0,72243.0
2017.0,7.0,5.0,8.0,4.0,3.0,0.0,2.0,0.0,4.0,4.0,9.12,103742.0,11.0,7.0,19995.0
2023.0,7.0,6.0,9.0,1.0,1.0,2.0,2.0,2.0,4.0,6.0,11.54,56.0,8.7,1.0,72500.0
2023.0,7.0,6.0,9.0,1.0,1.0,2.0,2.0,2.0,4.0,6.0,12.02,59.0,8.3,1.0,72595.0
2023.0,7.0,10.0,2.0,5.0,1.0,2.0,2.0,0.0,2.0,6.0,13.12,250.0,7.6,1.0,72644.0
2023.0,7.0,6.0,9.0,1.0,6.0,0.0,2.0,0.0,2.0,6.0,12.02,10.0,8.3,1.0,72915.0
2023.0,7.0,10.0,8.0,3.0,1.0,1.0,2.0,2.0,4.0,6.0,11.78,1.0,8.5,1.0,72970.0
2023.0,7.0,6.0,3.0,1.0,1.0,5.0,2.0,2.0,4.0,7.0,12.02,1.0,8.3,1.0,73830.0
2023.0,7.0,6.0,9.0,1.0,1.0,0.0,1.0,2.0,4.0,8.0,13.05,10.0,7.7,1.0,73950.0
2023.0,7.0,6.0,3.0,1.0,6.0,3.0,2.0,2.0,4.0,6.0,11.54,53.0,8.7,1.0,74025.0
2023.0,7.0,6.0,3.0,1.0,6.0,1.0,2.0,2.0,4.0,8.0,11.54,57.0,8.7,1.0,74205.0
2023.0,7.0,6.0,3.0,1.0,1.0,5.0,2.0,2.0,4.0,8.0,11.54,1.0,8.7,1.0,74255.0
2022.0,7.0,10.0,1.0,6.0,6.0,0.0,2.0,0.0,2.0,8.0,13.37,10.0,7.5,2.0,74260.0
2023.0,7.0,10.0,8.0,3.0,5.0,3.0,2.0,2.0,3.0,4.0,12.97,56.0,7.7,1.0,74355.0
2023.0,7.0,6.0,9.0,1.0,6.0,1.0,2.0,0.0,2.0,6.0,11.54,10.0,8.7,1.0,74365.0
2023.0,7.0,6.0,9.0,1.0,1.0,0.0,2.0,2.0,4.0,6.0,11.54,65.0,8.7,1.0,74450.0
2023.0,7.0,6.0,3.0,1.0,1.0,5.0,2.0,2.0,4.0,7.0,11.54,1.0,8.7,1.0,74450.0
2023.0,7.0,6.0,3.0,1.0,6.0,0.0,2.0,2.0,4.0,7.0,12.02,27.0,8.3,1.0,74850.0
2023.0,7.0,6.0,9.0,1.0,1.0,0.0,2.0,2.0,4.0,6.0,11.54,54.0,8.7,1.0,75450.0
2023.0,7.0,6.0,3.0,2.0,1.0,0.0,2.0,0.0,4.0,7.0,13.05,250.0,7.7,1.0,75454.0
2023.0,7.0,6.0,3.0,2.0,1.0,1.0,2.0,0.0,4.0,7.0,13.05,250.0,7.7,1.0,75454.0
2023.0,7.0,6.0,9.0,1.0,1.0,1.0,2.0,2.0,4.0,6.0,12.02,10.0,8.3,1.0,75550.0
2023.0,7.0,6.0,3.0,2.0,1.0,0.0,2.0,0.0,4.0,7.0,12.02,250.0,8.3,1.0,75854.0
2023.0,7.0,6.0,3.0,2.0,1.0,5.0,2.0,0.0,4.0,7.0,12.02,250.0,8.3,1.0,75854.0
2023.0,7.0,6.0,3.0,1.0,6.0,0.0,2.0,2.0,4.0,6.0,11.54,101.0,8.7,1.0,76305.0
2023.0,7.0,6.0,9.0,1.0,6.0,5.0,2.0,0.0,2.0,6.0,12.02,10.0,8.3,1.0,76445.0
2023.0,7.0,10.0,8.0,3.0,6.0,4.0,2.0,2.0,4.0,7.0,12.97,15.0,7.7,1.0,76600.0
2023.0,7.0,10.0,8.0,3.0,6.0,5.0,2.0,2.0,2.0,8.0,13.24,1.0,7.6,1.0,76860.0
2023.0,7.0,6.0,3.0,2.0,1.0,1.0,2.0,0.0,4.0,7.0,12.02,250.0,8.3,1.0,76979.0
2023.0,7.0,6.0,3.0,2.0,1.0,5.0,2.0,0.0,4.0,7.0,12.02,250.0,8.3,1.0,76979.0
2023.0,7.0,6.0,3.0,2.0,1.0,0.0,2.0,0.0,4.0,7.0,12.02,250.0,8.3,1.0,76979.0
2023.0,7.0,6.0,3.0,2.0,1.0,2.0,2.0,0.0,4.0,7.0,12.02,250.0,8.3,1.0,76979.0
2023.0,7.0,6.0,3.0,1.0,6.0,0.0,1.0,2.0,4.0,7.0,13.05,40.0,7.7,1.0,76982.0
2023.0,7.0,6.0,9.0,1.0,1.0,0.0,6.0,2.0,4.0,6.0,9.76,10.0,10.2,1.0,77210.0
2023.0,7.0,6.0,3.0,1.0,6.0,0.0,6.0,2.0,4.0,8.0,9.76,52.0,10.2,1.0,77390.0
2023.0,7.0,6.0,3.0,1.0,6.0,2.0,6.0,2.0,4.0,7.0,9.76,92.0,10.2,1.0,77590.0
2023.0,7.0,6.0,3.0,2.0,1.0,1.0,6.0,0.0,4.0,7.0,9.76,250.0,10.2,1.0,77814.0
2023.0,7.0,6.0,3.0,2.0,1.0,0.0,6.0,0.0,4.0,7.0,9.76,250.0,10.2,1.0,77814.0
2023.0,7.0,6.0,3.0,1.0,6.0,5.0,6.0,2.0,4.0,6.0,9.76,107.0,10.2,1.0,78250.0
2021.0,7.0,10.0,8.0,2.0,6.0,3.0,2.0,0.0,4.0,6.0,13.11,12025.0,7.6,3.0,78888.0
2023.0,7.0,6.0,3.0,1.0,6.0,5.0,2.0,2.0,4.0,7.0,12.02,37.0,8.3,1.0,79522.0
2023.0,7.0,10.0,2.0,5.0,6.0,0.0,2.0,2.0,2.0,6.0,13.41,10.0,7.5,1.0,80105.0
2023.0,7.0,6.0,3.0,1.0,6.0,3.0,2.0,2.0,4.0,6.0,12.02,52.0,8.3,1.0,80155.0
2022.0,7.0,6.0,9.0,1.0,1.0,0.0,2.0,2.0,4.0,6.0,11.54,10.0,8.7,2.0,80302.0
2022.0,7.0,10.0,8.0,2.0,0.0,0.0,2.0,0.0,4.0,5.0,13.25,250.0,7.5,2.0,80593.0
2023.0,7.0,10.0,8.0,3.0,6.0,2.0,2.0,2.0,4.0,4.0,13.24,121.0,7.6,1.0,81910.0
2023.0,7.0,6.0,3.0,1.0,6.0,5.0,6.0,2.0,4.0,6.0,9.76,27.0,10.2,1.0,83122.0
2023.0,7.0,6.0,3.0,2.0,1.0,1.0,2.0,0.0,4.0,6.0,13.05,250.0,7.7,1.0,83679.0
2023.0,7.0,6.0,3.0,2.0,1.0,5.0,2.0,0.0,4.0,6.0,13.05,250.0,7.7,1.0,83679.0
2022.0,7.0,6.0,3.0,2.0,1.0,2.0,2.0,0.0,4.0,6.0,11.54,250.0,8.7,2.0,83849.0
2022.0,7.0,10.0,8.0,2.0,6.0,2.0,2.0,0.0,4.0,6.0,13.05,250.0,7.7,2.0,83888.0
2022.0,7.0,10.0,8.0,2.0,6.0,0.0,2.0,1.0,4.0,6.0,13.05,250.0,7.7,2.0,83888.0
2022.0,7.0,6.0,3.0,2.0,1.0,0.0,2.0,0.0,4.0,6.0,13.05,250.0,7.7,2.0,83899.0
2022.0,7.0,6.0,3.0,1.0,1.0,2.0,2.0,0.0,4.0,6.0,13.05,3000.0,7.7,2.0,83899.0
2022.0,7.0,6.0,3.0,1.0,1.0,0.0,2.0,0.0,4.0,6.0,13.05,250.0,7.7,2.0,83899.0
2023.0,7.0,6.0,3.0,1.0,6.0,0.0,2.0,2.0,4.0,6.0,11.54,96.0,8.7,1.0,83955.0
2022.0,7.0,6.0,3.0,1.0,1.0,0.0,2.0,0.0,4.0,7.0,13.05,250.0,7.7,2.0,84399.0
2022.0,7.0,6.0,9.0,1.0,1.0,0.0,1.0,2.0,3.0,8.0,13.05,10.0,7.7,2.0,84657.0
2022.0,7.0,6.0,3.0,2.0,1.0,0.0,2.0,0.0,4.0,7.0,13.05,250.0,7.7,2.0,84759.0
2022.0,7.0,10.0,8.0,2.0,0.0,0.0,2.0,0.0,4.0,7.0,13.25,250.0,7.5,2.0,84793.0
2023.0,7.0,6.0,3.0,1.0,6.0,2.0,2.0,2.0,4.0,7.0,11.54,50.0,8.7,1.0,84855.0
2023.0,7.0,6.0,3.0,1.0,6.0,5.0,1.0,2.0,4.0,6.0,13.05,68.0,7.7,1.0,85080.0
2022.0,7.0,6.0,3.0,2.0,1.0,0.0,2.0,0.0,4.0,6.0,13.05,250.0,7.7,2.0,85199.0
2022.0,7.0,10.0,8.0,2.0,0.0,1.0,2.0,0.0,4.0,6.0,13.25,250.0,7.5,2.0,85433.0
2022.0,7.0,6.0,3.0,2.0,1.0,2.0,2.0,0.0,4.0,6.0,13.05,250.0,7.7,2.0,85624.0
2022.0,7.0,6.0,3.0,1.0,1.0,0.0,2.0,0.0,4.0,6.0,13.05,250.0,7.7,2.0,85624.0
2023.0,7.0,6.0,3.0,1.0,6.0,5.0,2.0,2.0,4.0,6.0,12.02,49.0,8.3,1.0,86030.0
2023.0,7.0,6.0,9.0,1.0,1.0,2.0,1.0,2.0,4.0,8.0,13.05,10.0,7.7,1.0,86700.0
2022.0,7.0,10.0,2.0,5.0,1.0,0.0,2.0,0.0,2.0,7.0,13.41,250.0,7.5,2.0,87169.0
2022.0,7.0,10.0,2.0,5.0,1.0,0.0,2.0,1.0,2.0,7.0,13.41,250.0,7.5,2.0,87194.0
2023.0,7.0,6.0,3.0,1.0,6.0,4.0,2.0,2.0,4.0,7.0,12.02,48.0,8.3,1.0,87930.0
2022.0,7.0,10.0,2.0,5.0,6.0,0.0,2.0,1.0,2.0,7.0,13.41,250.0,7.5,2.0,88794.0
2022.0,7.0,6.0,3.0,2.0,1.0,0.0,2.0,0.0,4.0,6.0,13.05,250.0,7.7,2.0,89424.0
2022.0,7.0,6.0,3.0,2.0,1.0,1.0,6.0,0.0,4.0,6.0,9.76,250.0,10.2,2.0,89634.0
2023.0,7.0,6.0,3.0,1.0,6.0,5.0,2.0,2.0,4.0,6.0,12.02,10.0,8.3,1.0,90445.0
2023.0,7.0,6.0,3.0,1.0,6.0,1.0,2.0,2.0,4.0,6.0,12.02,10.0,8.3,1.0,90695.0
2023.0,7.0,6.0,3.0,1.0,6.0,5.0,2.0,2.0,4.0,6.0,12.02,57.0,8.3,1.0,90695.0
2023.0,7.0,6.0,3.0,1.0,6.0,1.0,2.0,2.0,4.0,6.0,12.02,56.0,8.3,1.0,90695.0
2023.0,7.0,6.0,3.0,1.0,6.0,2.0,6.0,2.0,4.0,7.0,9.76,50.0,10.2,1.0,90915.0
2023.0,7.0,6.0,3.0,1.0,6.0,5.0,2.0,2.0,4.0,7.0,12.02,10.0,8.3,1.0,91145.0
2023.0,7.0,6.0,3.0,1.0,6.0,2.0,2.0,2.0,4.0,6.0,12.02,58.0,8.3,1.0,91320.0
2023.0,7.0,10.0,8.0,2.0,6.0,3.0,2.0,0.0,4.0,6.0,13.24,250.0,7.6,1.0,91984.0
2023.0,7.0,6.0,3.0,2.0,1.0,5.0,6.0,0.0,4.0,6.0,9.76,250.0,10.2,1.0,94164.0
2022.0,7.0,6.0,3.0,2.0,1.0,0.0,2.0,0.0,4.0,7.0,13.05,250.0,7.7,2.0,94984.0
2023.0,7.0,6.0,3.0,1.0,6.0,5.0,2.0,2.0,4.0,8.0,12.02,48.0,8.3,1.0,96370.0
2022.0,7.0,6.0,3.0,2.0,1.0,5.0,6.0,0.0,4.0,7.0,9.76,250.0,10.2,2.0,102139.0
2022.0,7.0,10.0,8.0,2.0,6.0,0.0,2.0,0.0,4.0,6.0,13.12,55.0,7.6,2.0,102529.0
2022.0,7.0,10.0,8.0,2.0,1.0,0.0,2.0,0.0,4.0,7.0,13.12,250.0,7.6,2.0,105128.0
2022.0,7.0,6.0,3.0,2.0,1.0,5.0,2.0,0.0,4.0,7.0,12.02,250.0,8.3,2.0,105519.0
2023.0,7.0,6.0,3.0,1.0,6.0,5.0,6.0,2.0,4.0,7.0,9.76,15.0,10.2,1.0,109379.0
2018.0,7.0,5.0,8.0,2.0,6.0,5.0,2.0,0.0,4.0,4.0,9.62,99249.0,10.4,6.0,20999.0
2022.0,7.0,6.0,3.0,2.0,1.0,0.0,2.0,0.0,4.0,7.0,12.02,250.0,8.3,2.0,114669.0
2022.0,7.0,10.0,2.0,5.0,6.0,5.0,2.0,0.0,2.0,8.0,16.66,250.0,6.0,2.0,150074.0
2020.0,7.0,10.0,6.0,2.0,1.0,5.0,2.0,0.0,4.0,5.0,10.9,37322.0,9.2,4.0,39995.0
2022.0,7.0,10.0,2.0,5.0,6.0,2.0,2.0,0.0,2.0,8.0,16.66,250.0,6.0,2.0,150489.0
2005.0,7.0,6.0,6.0,2.0,0.0,4.0,2.0,0.0,4.0,6.0,14.39,308893.0,6.9,19.0,4487.0
2007.0,7.0,5.0,8.0,4.0,5.0,2.0,2.0,0.0,4.0,6.0,10.51,256494.0,9.5,17.0,4990.0
2013.0,7.0,10.0,7.0,4.0,1.0,0.0,1.0,0.0,4.0,4.0,6.44,246888.0,15.5,11.0,4995.0
2012.0,7.0,10.0,4.0,4.0,1.0,2.0,2.0,0.0,5.0,4.0,6.02,188967.0,16.6,12.0,5990.0
2013.0,7.0,10.0,4.0,4.0,1.0,5.0,2.0,0.0,5.0,4.0,6.09,188590.0,16.4,11.0,5990.0
2011.0,7.0,10.0,4.0,4.0,1.0,2.0,2.0,0.0,4.0,4.0,6.19,174276.0,16.2,13.0,7499.0
2011.0,7.0,5.0,8.0,4.0,1.0,5.0,2.0,0.0,4.0,4.0,8.45,159000.0,11.8,13.0,7990.0
2012.0,7.0,10.0,7.0,4.0,0.0,5.0,1.0,0.0,4.0,6.0,8.98,187500.0,11.1,12.0,7995.0
2010.0,7.0,6.0,9.0,2.0,0.0,3.0,2.0,0.0,4.0,5.0,13.83,358149.0,7.2,14.0,7995.0
2014.0,7.0,6.0,9.0,2.0,1.0,1.0,2.0,0.0,4.0,4.0,11.95,299245.0,8.4,10.0,8999.0
2011.0,7.0,10.0,6.0,5.0,5.0,5.0,2.0,2.0,2.0,6.0,12.04,197143.0,8.3,13.0,9995.0
2016.0,7.0,5.0,8.0,4.0,1.0,5.0,2.0,0.0,4.0,4.0,8.89,210855.0,11.2,8.0,11499.0
2015.0,7.0,5.0,8.0,2.0,1.0,2.0,2.0,0.0,5.0,5.0,9.74,203411.0,10.3,9.0,11900.0
2011.0,7.0,5.0,8.0,2.0,1.0,2.0,2.0,0.0,4.0,4.0,10.24,111587.0,9.8,13.0,11990.0
2008.0,7.0,6.0,9.0,3.0,5.0,5.0,2.0,0.0,4.0,6.0,14.31,231000.0,7.0,16.0,12000.0
2010.0,7.0,10.0,7.0,4.0,1.0,5.0,6.0,2.0,4.0,4.0,6.06,86800.0,16.5,14.0,12499.0
2015.0,7.0,10.0,7.0,4.0,1.0,2.0,2.0,0.0,4.0,4.0,8.37,178000.0,11.9,9.0,12500.0
2013.0,7.0,10.0,4.0,4.0,1.0,5.0,2.0,1.0,4.0,4.0,7.69,190000.0,13.0,11.0,12900.0
2015.0,7.0,5.0,8.0,4.0,1.0,3.0,2.0,0.0,4.0,4.0,9.23,145110.0,10.8,9.0,12995.0
2013.0,7.0,10.0,8.0,3.0,1.0,3.0,2.0,0.0,4.0,6.0,10.0,155115.0,10.0,11.0,12995.0
2010.0,7.0,10.0,7.0,4.0,1.0,5.0,6.0,2.0,4.0,4.0,6.06,90900.0,16.5,14.0,12999.0
2018.0,7.0,10.0,7.0,3.0,6.0,3.0,2.0,0.0,4.0,6.0,12.9,129000.0,7.8,6.0,13900.0
2017.0,7.0,10.0,7.0,4.0,1.0,0.0,2.0,0.0,4.0,4.0,9.59,167000.0,10.4,7.0,13995.0
2010.0,7.0,10.0,7.0,4.0,1.0,5.0,6.0,2.0,4.0,4.0,6.06,68300.0,16.5,14.0,13999.0
2010.0,7.0,10.0,7.0,4.0,1.0,5.0,6.0,2.0,4.0,4.0,6.06,52300.0,16.5,14.0,14999.0
2015.0,7.0,10.0,7.0,3.0,1.0,2.0,2.0,0.0,4.0,5.0,11.92,201641.0,8.4,9.0,17490.0
2017.0,7.0,6.0,9.0,5.0,5.0,5.0,7.0,0.0,2.0,5.0,11.58,142629.0,8.6,7.0,19995.0
2013.0,7.0,10.0,8.0,2.0,6.0,3.0,2.0,0.0,4.0,4.0,10.9,140000.0,9.2,11.0,19999.0
2017.0,7.0,6.0,9.0,2.0,1.0,5.0,7.0,0.0,4.0,5.0,12.94,151700.0,7.7,7.0,21995.0
2012.0,7.0,6.0,9.0,2.0,6.0,0.0,2.0,0.0,4.0,6.0,12.02,209480.0,8.3,12.0,21995.0
2016.0,7.0,10.0,7.0,4.0,1.0,3.0,6.0,0.0,4.0,6.0,6.12,122444.0,16.3,8.0,22985.0
2017.0,7.0,5.0,8.0,4.0,5.0,0.0,2.0,0.0,4.0,4.0,9.28,95998.0,10.8,7.0,22995.0
2014.0,7.0,6.0,6.0,2.0,6.0,2.0,1.0,0.0,4.0,4.0,13.12,142789.0,7.6,10.0,22999.0
2012.0,7.0,6.0,9.0,2.0,5.0,5.0,2.0,0.0,4.0,4.0,12.02,127148.0,8.3,12.0,23999.0
2018.0,7.0,10.0,7.0,4.0,6.0,0.0,7.0,0.0,4.0,4.0,6.12,132866.0,16.3,6.0,24495.0
2021.0,7.0,6.0,9.0,2.0,6.0,5.0,2.0,0.0,2.0,6.0,11.54,12132.0,8.7,3.0,67995.0
2017.0,7.0,6.0,9.0,2.0,5.0,5.0,7.0,0.0,4.0,6.0,13.89,152574.0,7.2,7.0,24995.0
2010.0,7.0,10.0,1.0,5.0,1.0,1.0,2.0,1.0,2.0,4.0,10.81,105000.0,9.3,14.0,26888.0
2020.0,7.0,10.0,8.0,4.0,6.0,0.0,2.0,0.0,4.0,4.0,9.8,10909.0,10.2,4.0,29995.0
2017.0,7.0,6.0,9.0,4.0,1.0,1.0,7.0,0.0,4.0,6.0,12.94,121000.0,7.7,7.0,30999.0
2018.0,7.0,6.0,9.0,2.0,5.0,0.0,2.0,2.0,4.0,6.0,12.59,125852.0,7.9,6.0,33355.0
2023.0,7.0,10.0,9.0,1.0,6.0,5.0,2.0,0.0,4.0,4.0,9.78,0.0,10.2,1.0,37447.0
2021.0,7.0,6.0,9.0,0.0,1.0,0.0,2.0,2.0,4.0,5.0,10.79,54223.0,9.3,3.0,39995.0
2018.0,7.0,6.0,9.0,4.0,1.0,4.0,2.0,0.0,4.0,5.0,12.59,58900.0,7.9,6.0,39995.0
2023.0,7.0,10.0,8.0,3.0,6.0,3.0,2.0,0.0,4.0,4.0,8.9,0.0,11.2,1.0,42396.0
2023.0,7.0,10.0,8.0,3.0,6.0,3.0,2.0,0.0,4.0,4.0,8.9,0.0,11.2,1.0,42561.0
2023.0,7.0,10.0,8.0,3.0,6.0,4.0,2.0,0.0,4.0,4.0,8.9,0.0,11.2,1.0,42996.0
2022.0,7.0,10.0,8.0,3.0,1.0,0.0,2.0,0.0,4.0,4.0,8.9,0.0,11.2,2.0,43294.0
2023.0,7.0,10.0,8.0,3.0,6.0,4.0,2.0,0.0,4.0,3.0,8.9,0.0,11.2,1.0,43846.0
2020.0,7.0,6.0,6.0,2.0,1.0,0.0,2.0,2.0,4.0,5.0,12.94,78796.0,7.7,4.0,43987.0
2022.0,7.0,5.0,8.0,1.0,6.0,1.0,6.0,2.0,4.0,4.0,5.91,0.0,16.9,2.0,44874.0
2022.0,7.0,5.0,8.0,1.0,6.0,0.0,6.0,2.0,4.0,4.0,5.91,0.0,16.9,2.0,45024.0
2019.0,7.0,6.0,3.0,1.0,6.0,0.0,2.0,0.0,4.0,6.0,12.32,80171.0,8.1,5.0,45700.0
2023.0,7.0,10.0,3.0,1.0,6.0,3.0,2.0,2.0,4.0,5.0,11.74,25.0,8.5,1.0,46202.0
2022.0,7.0,5.0,8.0,1.0,6.0,3.0,6.0,2.0,4.0,4.0,5.91,0.0,16.9,2.0,46374.0
