Brand,Model,Body Type,Drivetrain,Interior Colour,Exterior Colour,Fuel Type,Transmission Type,Doors,Cylinder Count,Distance (km),Mileage (kms/Lt),Years Used,Price
9.0,0.0,7.0,4.0,1.0,5.0,2.0,0.0,4.0,4.0,39619.0,13.2,5.0,34889.0
9.0,1.0,7.0,4.0,1.0,3.0,2.0,2.0,4.0,4.0,11000.0,14.4,2.0,34999.0
9.0,2.0,8.0,1.0,1.0,0.0,2.0,2.0,4.0,4.0,45924.0,12.5,6.0,35995.0
9.0,1.0,7.0,4.0,1.0,0.0,2.0,2.0,4.0,4.0,6692.0,14.4,2.0,35999.0
9.0,1.0,4.0,4.0,1.0,2.0,2.0,0.0,4.0,4.0,29.0,14.1,1.0,37990.0
9.0,1.0,7.0,4.0,1.0,2.0,2.0,2.0,4.0,4.0,72.0,14.0,1.0,38490.0
9.0,1.0,7.0,6.0,1.0,5.0,2.0,2.0,4.0,4.0,15500.0,14.1,2.0,38995.0
9.0,2.0,8.0,3.0,1.0,5.0,2.0,0.0,5.0,4.0,88.0,12.3,1.0,47029.0
9.0,10.0,5.0,4.0,5.0,0.0,2.0,0.0,4.0,6.0,60359.0,9.5,3.0,49399.0
9.0,1.0,7.0,4.0,1.0,0.0,2.0,0.0,4.0,4.0,137082.0,16.1,11.0,15888.0
9.0,10.0,4.0,6.0,1.0,0.0,2.0,2.0,4.0,4.0,83229.0,14.8,9.0,19995.0
9.0,10.0,4.0,4.0,5.0,0.0,2.0,1.0,4.0,4.0,388124.0,15.1,17.0,4799.0
9.0,1.0,7.0,4.0,5.0,5.0,2.0,1.0,4.0,4.0,182244.0,14.6,18.0,6980.0
9.0,1.0,7.0,4.0,6.0,5.0,6.0,2.0,4.0,5.0,223805.0,22.1,16.0,7480.0
9.0,10.0,5.0,4.0,1.0,1.0,2.0,0.0,4.0,4.0,197038.0,9.9,18.0,9680.0
9.0,1.0,2.0,4.0,6.0,5.0,2.0,0.0,2.0,4.0,135583.0,14.1,15.0,9988.0
9.0,1.0,7.0,4.0,0.0,0.0,2.0,0.0,4.0,4.0,148464.0,14.1,14.0,10999.0
9.0,1.0,7.0,4.0,1.0,5.0,2.0,0.0,4.0,6.0,221999.0,14.5,8.0,14480.0
9.0,1.0,2.0,4.0,1.0,0.0,2.0,1.0,2.0,4.0,164364.0,15.4,10.0,14480.0
9.0,10.0,4.0,4.0,5.0,5.0,2.0,0.0,4.0,4.0,128208.0,15.8,11.0,15488.0
9.0,1.0,7.0,4.0,1.0,4.0,2.0,2.0,4.0,4.0,41048.0,13.4,3.0,21971.0
9.0,1.0,7.0,6.0,1.0,5.0,2.0,2.0,4.0,4.0,107234.0,14.3,7.0,21995.0
9.0,1.0,7.0,4.0,1.0,3.0,2.0,2.0,4.0,4.0,21320.0,13.4,3.0,22471.0
9.0,1.0,7.0,4.0,1.0,3.0,2.0,2.0,4.0,4.0,51433.0,14.1,4.0,22971.0
9.0,2.0,8.0,3.0,5.0,4.0,2.0,2.0,4.0,4.0,111843.0,12.1,9.0,23888.0
9.0,1.0,7.0,6.0,1.0,0.0,2.0,2.0,4.0,4.0,88840.0,14.3,6.0,23995.0
9.0,1.0,7.0,4.0,1.0,2.0,2.0,0.0,4.0,4.0,74607.0,14.1,5.0,26990.0
9.0,0.0,7.0,4.0,1.0,5.0,2.0,0.0,4.0,4.0,42103.0,13.9,6.0,27888.0
9.0,1.0,7.0,6.0,1.0,5.0,2.0,2.0,4.0,5.0,62416.0,14.1,4.0,28995.0
9.0,1.0,7.0,4.0,1.0,3.0,2.0,0.0,4.0,4.0,23675.0,14.1,5.0,29990.0
9.0,10.0,5.0,4.0,5.0,2.0,2.0,0.0,4.0,6.0,65750.0,9.3,5.0,30971.0
9.0,1.0,7.0,4.0,1.0,0.0,2.0,0.0,4.0,4.0,33841.0,14.4,2.0,30990.0
9.0,1.0,7.0,4.0,1.0,0.0,2.0,0.0,4.0,4.0,29957.0,14.4,2.0,31990.0
9.0,0.0,7.0,4.0,1.0,1.0,2.0,0.0,4.0,4.0,93347.0,11.0,6.0,32888.0
9.0,1.0,4.0,6.0,1.0,0.0,2.0,2.0,3.0,5.0,64064.0,13.6,4.0,33495.0
9.0,1.0,7.0,6.0,1.0,5.0,2.0,2.0,4.0,4.0,11100.0,14.1,2.0,36495.0
9.0,1.0,7.0,4.0,1.0,0.0,2.0,0.0,4.0,4.0,291.0,14.4,1.0,37490.0
9.0,1.0,4.0,4.0,1.0,0.0,2.0,0.0,4.0,4.0,90.0,14.1,1.0,37990.0
9.0,1.0,4.0,4.0,1.0,2.0,2.0,0.0,4.0,4.0,18.0,14.1,1.0,37990.0
9.0,1.0,7.0,4.0,1.0,5.0,2.0,0.0,4.0,4.0,150.0,14.0,1.0,37990.0
9.0,1.0,7.0,6.0,1.0,2.0,2.0,2.0,4.0,4.0,9086.0,14.5,2.0,39995.0
9.0,10.0,5.0,4.0,6.0,5.0,2.0,0.0,4.0,6.0,25055.0,9.3,5.0,43999.0
9.0,2.0,8.0,1.0,1.0,0.0,9.0,2.0,4.0,4.0,9720.0,12.3,1.0,45475.0
9.0,1.0,2.0,4.0,5.0,5.0,2.0,0.0,2.0,4.0,241340.0,14.1,14.0,7888.0
9.0,2.0,8.0,2.0,1.0,0.0,2.0,0.0,4.0,6.0,342700.0,10.6,15.0,5800.0
9.0,0.0,7.0,4.0,1.0,0.0,2.0,0.0,4.0,6.0,310536.0,11.6,13.0,6995.0
9.0,10.0,5.0,4.0,5.0,2.0,2.0,0.0,4.0,6.0,233414.0,9.0,15.0,7990.0
9.0,10.0,5.0,4.0,1.0,2.0,2.0,0.0,4.0,6.0,223326.0,9.7,14.0,10990.0
9.0,2.0,8.0,3.0,5.0,5.0,2.0,2.0,4.0,4.0,172600.0,12.1,9.0,15450.0
9.0,10.0,5.0,4.0,6.0,3.0,2.0,0.0,4.0,6.0,200279.0,9.4,9.0,15750.0
9.0,10.0,8.0,4.0,1.0,0.0,2.0,0.0,4.0,7.0,222650.0,8.7,9.0,15995.0
9.0,1.0,7.0,4.0,1.0,5.0,2.0,0.0,4.0,4.0,93797.0,14.3,7.0,17988.0
9.0,1.0,7.0,4.0,1.0,3.0,9.0,0.0,4.0,4.0,144466.0,14.3,7.0,18880.0
9.0,1.0,2.0,4.0,5.0,1.0,2.0,0.0,2.0,4.0,153458.0,14.7,7.0,18895.0
9.0,10.0,8.0,2.0,5.0,0.0,2.0,0.0,4.0,6.0,174000.0,9.6,10.0,18900.0
9.0,10.0,5.0,4.0,5.0,3.0,2.0,0.0,4.0,5.0,201040.0,9.4,8.0,18985.0
9.0,1.0,2.0,4.0,1.0,3.0,9.0,0.0,4.0,4.0,123259.0,14.7,7.0,18995.0
9.0,0.0,7.0,4.0,1.0,5.0,2.0,2.0,4.0,5.0,145584.0,12.9,9.0,18995.0
9.0,1.0,7.0,4.0,0.0,5.0,2.0,2.0,4.0,4.0,25000.0,15.0,8.0,19900.0
9.0,10.0,5.0,4.0,5.0,5.0,2.0,0.0,4.0,6.0,175217.0,10.9,10.0,20950.0
9.0,10.0,8.0,2.0,9.0,3.0,2.0,0.0,4.0,6.0,154295.0,9.6,10.0,20990.0
9.0,1.0,7.0,4.0,1.0,3.0,2.0,0.0,4.0,4.0,89800.0,15.2,6.0,20995.0
9.0,10.0,5.0,4.0,5.0,0.0,2.0,0.0,4.0,4.0,131967.0,10.9,10.0,21888.0
9.0,10.0,8.0,2.0,5.0,3.0,2.0,0.0,4.0,6.0,146000.0,8.4,9.0,21900.0
9.0,1.0,2.0,4.0,1.0,0.0,2.0,1.0,2.0,4.0,90506.0,14.7,6.0,21980.0
9.0,1.0,4.0,4.0,1.0,5.0,2.0,2.0,4.0,4.0,100000.0,13.7,7.0,21980.0
9.0,1.0,0.0,4.0,5.0,5.0,2.0,2.0,2.0,4.0,112159.0,14.7,6.0,21998.0
9.0,1.0,7.0,4.0,1.0,1.0,2.0,0.0,4.0,4.0,72954.0,14.1,5.0,22398.0
9.0,1.0,7.0,4.0,1.0,5.0,2.0,0.0,4.0,4.0,59400.0,14.1,5.0,22990.0
9.0,0.0,7.0,4.0,1.0,5.0,2.0,0.0,4.0,4.0,158769.0,13.2,6.0,22990.0
9.0,0.0,7.0,4.0,1.0,3.0,2.0,2.0,4.0,4.0,66332.0,12.9,7.0,22995.0
9.0,10.0,5.0,4.0,5.0,3.0,2.0,0.0,4.0,4.0,100230.0,9.4,8.0,22995.0
9.0,10.0,8.0,3.0,1.0,5.0,2.0,0.0,4.0,4.0,94616.0,12.1,6.0,23998.0
9.0,1.0,0.0,4.0,1.0,5.0,2.0,2.0,2.0,4.0,102145.0,13.9,5.0,23998.0
9.0,0.0,7.0,4.0,1.0,3.0,2.0,2.0,4.0,4.0,58486.0,12.9,7.0,24468.0
9.0,1.0,7.0,4.0,1.0,1.0,2.0,2.0,4.0,4.0,120000.0,14.1,3.0,24888.0
9.0,10.0,8.0,3.0,1.0,0.0,2.0,0.0,4.0,4.0,90784.0,12.1,6.0,24998.0
9.0,1.0,4.0,6.0,6.0,0.0,2.0,1.0,4.0,4.0,60268.0,13.9,4.0,25494.0
9.0,2.0,8.0,3.0,1.0,5.0,2.0,2.0,4.0,4.0,73851.0,12.5,6.0,25880.0
9.0,1.0,7.0,4.0,1.0,1.0,2.0,2.0,4.0,4.0,22848.0,14.4,5.0,25990.0
9.0,1.0,2.0,4.0,1.0,4.0,2.0,1.0,2.0,4.0,44933.0,12.9,4.0,25995.0
9.0,1.0,7.0,4.0,1.0,5.0,2.0,2.0,4.0,4.0,40958.0,14.1,4.0,26880.0
9.0,10.0,8.0,3.0,1.0,5.0,2.0,0.0,4.0,4.0,54840.0,12.1,6.0,26998.0
9.0,1.0,0.0,4.0,1.0,1.0,2.0,2.0,4.0,4.0,33139.0,14.1,4.0,27498.0
9.0,10.0,8.0,3.0,1.0,0.0,2.0,2.0,5.0,4.0,82303.0,11.8,5.0,27498.0
9.0,1.0,7.0,6.0,1.0,3.0,2.0,2.0,4.0,4.0,59600.0,13.4,4.0,27880.0
9.0,0.0,7.0,4.0,6.0,5.0,2.0,0.0,4.0,5.0,35377.0,11.0,2.0,40855.0
9.0,1.0,7.0,4.0,1.0,3.0,2.0,2.0,4.0,4.0,48544.0,13.4,3.0,27880.0
9.0,10.0,8.0,3.0,1.0,1.0,2.0,0.0,4.0,6.0,129000.0,8.8,8.0,27995.0
9.0,10.0,10.0,3.0,1.0,3.0,2.0,2.0,5.0,4.0,101491.0,11.8,3.0,28388.0
9.0,1.0,4.0,4.0,1.0,4.0,2.0,2.0,4.0,4.0,36440.0,13.7,5.0,28388.0
9.0,1.0,0.0,4.0,1.0,1.0,2.0,2.0,4.0,4.0,23981.0,14.1,3.0,28498.0
9.0,2.0,8.0,3.0,1.0,3.0,2.0,2.0,5.0,4.0,95501.0,12.5,6.0,28598.0
9.0,1.0,0.0,4.0,1.0,5.0,2.0,2.0,4.0,4.0,17822.0,14.1,3.0,28768.0
9.0,10.0,5.0,4.0,6.0,0.0,2.0,0.0,4.0,4.0,156321.0,9.3,5.0,28900.0
9.0,2.0,8.0,3.0,6.0,5.0,2.0,2.0,4.0,4.0,40050.0,12.3,4.0,39895.0
9.0,0.0,7.0,4.0,1.0,5.0,2.0,0.0,4.0,4.0,95322.0,13.2,5.0,28980.0
9.0,2.0,8.0,3.0,1.0,0.0,2.0,0.0,4.0,4.0,83710.0,12.5,5.0,28998.0
9.0,2.0,8.0,3.0,1.0,2.0,2.0,2.0,5.0,4.0,143831.0,12.3,4.0,28998.0
9.0,1.0,7.0,4.0,1.0,5.0,2.0,2.0,2.0,4.0,25788.0,14.1,3.0,29000.0
9.0,2.0,8.0,3.0,6.0,3.0,2.0,2.0,4.0,4.0,79242.0,12.5,7.0,29488.0
9.0,2.0,8.0,3.0,1.0,2.0,2.0,2.0,5.0,4.0,100540.0,12.5,5.0,29698.0
9.0,10.0,9.0,3.0,1.0,0.0,2.0,0.0,4.0,6.0,177000.0,8.8,5.0,29777.0
9.0,10.0,8.0,3.0,1.0,0.0,2.0,0.0,4.0,6.0,138598.0,9.1,7.0,29888.0
9.0,1.0,2.0,4.0,1.0,4.0,2.0,1.0,2.0,4.0,14168.0,12.9,4.0,29998.0
9.0,0.0,7.0,4.0,1.0,5.0,2.0,2.0,4.0,4.0,56437.0,13.2,5.0,29999.0
9.0,1.0,7.0,4.0,1.0,0.0,2.0,2.0,4.0,4.0,27856.0,14.1,3.0,29999.0
9.0,1.0,2.0,4.0,6.0,4.0,2.0,1.0,2.0,4.0,73662.0,12.9,4.0,30152.0
9.0,1.0,7.0,4.0,1.0,4.0,2.0,2.0,2.0,4.0,30400.0,14.1,4.0,30493.0
9.0,2.0,8.0,3.0,1.0,3.0,2.0,2.0,5.0,4.0,62148.0,12.5,5.0,30868.0
9.0,2.0,8.0,3.0,1.0,1.0,2.0,0.0,4.0,4.0,28000.0,12.5,5.0,30888.0
9.0,1.0,7.0,4.0,1.0,2.0,2.0,0.0,4.0,4.0,15200.0,14.4,2.0,31400.0
9.0,10.0,4.0,3.0,1.0,0.0,2.0,2.0,5.0,4.0,46918.0,11.8,5.0,31488.0
9.0,1.0,0.0,4.0,1.0,0.0,2.0,2.0,4.0,4.0,17188.0,14.4,2.0,31498.0
9.0,1.0,0.0,4.0,1.0,1.0,2.0,2.0,4.0,4.0,36436.0,13.4,3.0,31498.0
9.0,2.0,8.0,4.0,1.0,5.0,2.0,2.0,5.0,4.0,28309.0,13.0,4.0,31868.0
9.0,10.0,5.0,4.0,5.0,3.0,2.0,0.0,4.0,6.0,59000.0,9.3,5.0,31888.0
9.0,2.0,8.0,3.0,1.0,1.0,2.0,2.0,5.0,4.0,79068.0,12.5,6.0,31948.0
9.0,10.0,5.0,4.0,5.0,5.0,2.0,0.0,4.0,4.0,75000.0,9.4,8.0,31950.0
9.0,10.0,8.0,3.0,1.0,3.0,2.0,2.0,4.0,4.0,46765.0,11.8,4.0,31993.0
9.0,1.0,7.0,4.0,1.0,1.0,2.0,0.0,4.0,4.0,48200.0,14.0,2.0,32300.0
9.0,2.0,8.0,3.0,1.0,5.0,2.0,2.0,5.0,4.0,71111.0,12.5,6.0,32498.0
9.0,2.0,8.0,3.0,1.0,2.0,2.0,2.0,5.0,4.0,72093.0,12.5,5.0,32848.0
9.0,2.0,8.0,3.0,1.0,5.0,2.0,2.0,5.0,4.0,36669.0,12.5,6.0,32868.0
9.0,2.0,8.0,3.0,1.0,2.0,2.0,2.0,5.0,4.0,51920.0,12.5,5.0,32888.0
9.0,2.0,8.0,3.0,1.0,1.0,2.0,2.0,5.0,4.0,40224.0,12.5,5.0,32898.0
9.0,10.0,8.0,1.0,6.0,5.0,2.0,0.0,4.0,6.0,119689.0,9.1,7.0,32990.0
9.0,10.0,8.0,2.0,1.0,5.0,2.0,0.0,4.0,5.0,92005.0,9.1,7.0,32999.0
9.0,2.0,8.0,3.0,1.0,3.0,2.0,2.0,5.0,4.0,18988.0,12.5,5.0,33498.0
9.0,0.0,7.0,4.0,1.0,2.0,2.0,0.0,4.0,4.0,24000.0,11.0,6.0,33500.0
9.0,10.0,8.0,1.0,6.0,0.0,2.0,0.0,4.0,6.0,152874.0,8.8,5.0,33994.0
9.0,10.0,5.0,4.0,5.0,3.0,2.0,0.0,5.0,6.0,90982.0,9.3,5.0,34188.0
9.0,10.0,10.0,3.0,1.0,5.0,2.0,2.0,5.0,4.0,20583.0,11.8,3.0,34288.0
9.0,1.0,0.0,4.0,1.0,5.0,2.0,2.0,4.0,4.0,39656.0,14.1,3.0,29990.0
9.0,10.0,5.0,4.0,6.0,1.0,2.0,0.0,4.0,6.0,125265.0,9.5,6.0,34495.0
9.0,2.0,8.0,3.0,1.0,3.0,2.0,2.0,5.0,4.0,21981.0,12.3,3.0,34688.0
9.0,0.0,7.0,4.0,1.0,0.0,2.0,0.0,4.0,4.0,77808.0,11.0,4.0,34898.0
9.0,10.0,8.0,3.0,1.0,0.0,2.0,0.0,4.0,6.0,138000.0,8.8,5.0,34900.0
9.0,0.0,7.0,6.0,6.0,5.0,2.0,2.0,4.0,4.0,28101.0,11.0,3.0,35388.0
9.0,2.0,8.0,3.0,1.0,2.0,2.0,2.0,5.0,4.0,72914.0,12.5,4.0,35448.0
9.0,2.0,8.0,3.0,1.0,3.0,2.0,2.0,5.0,4.0,45018.0,12.3,3.0,35498.0
9.0,2.0,8.0,3.0,1.0,1.0,2.0,2.0,4.0,4.0,44332.0,12.5,5.0,35500.0
9.0,2.0,8.0,3.0,1.0,0.0,2.0,2.0,5.0,4.0,45034.0,12.5,5.0,35868.0
9.0,10.0,5.0,4.0,6.0,1.0,2.0,0.0,4.0,6.0,48000.0,9.5,2.0,55269.0
9.0,2.0,8.0,3.0,1.0,0.0,2.0,2.0,4.0,4.0,37183.0,12.5,5.0,35898.0
9.0,10.0,9.0,3.0,1.0,0.0,2.0,0.0,4.0,6.0,111000.0,8.8,7.0,35900.0
9.0,2.0,8.0,3.0,1.0,4.0,2.0,0.0,4.0,5.0,73696.0,12.3,4.0,35900.0
9.0,2.0,8.0,3.0,1.0,0.0,2.0,2.0,5.0,4.0,54972.0,12.3,4.0,35968.0
9.0,10.0,5.0,4.0,1.0,5.0,2.0,0.0,4.0,6.0,63000.0,9.3,6.0,35977.0
9.0,2.0,8.0,3.0,1.0,1.0,2.0,2.0,5.0,4.0,59082.0,12.3,4.0,35998.0
9.0,2.0,8.0,3.0,1.0,0.0,2.0,2.0,5.0,4.0,27051.0,12.3,3.0,36298.0
9.0,2.0,8.0,3.0,6.0,5.0,2.0,2.0,2.0,4.0,55748.0,12.3,4.0,36482.0
9.0,2.0,8.0,3.0,1.0,5.0,2.0,2.0,5.0,4.0,24292.0,12.3,3.0,36498.0
9.0,2.0,8.0,3.0,6.0,5.0,2.0,2.0,2.0,4.0,19951.0,12.3,4.0,36556.0
9.0,2.0,8.0,3.0,1.0,0.0,2.0,2.0,2.0,4.0,46814.0,12.3,3.0,36600.0
9.0,2.0,8.0,3.0,1.0,2.0,2.0,2.0,5.0,4.0,46800.0,12.3,4.0,36800.0
9.0,2.0,8.0,3.0,1.0,0.0,2.0,2.0,5.0,4.0,40068.0,12.3,4.0,36938.0
9.0,2.0,8.0,3.0,1.0,5.0,2.0,2.0,5.0,4.0,22286.0,12.3,2.0,36988.0
9.0,2.0,8.0,3.0,1.0,5.0,2.0,2.0,2.0,4.0,88450.0,12.3,4.0,37866.0
9.0,2.0,8.0,3.0,1.0,1.0,2.0,2.0,5.0,4.0,42845.0,12.3,4.0,37868.0
9.0,2.0,8.0,3.0,6.0,3.0,2.0,2.0,4.0,4.0,10000.0,12.3,2.0,37886.0
9.0,2.0,8.0,3.0,1.0,0.0,2.0,2.0,5.0,4.0,46006.0,12.3,3.0,37888.0
9.0,2.0,8.0,1.0,6.0,0.0,2.0,2.0,4.0,5.0,23101.0,12.3,2.0,36995.0
9.0,2.0,8.0,3.0,1.0,0.0,2.0,2.0,5.0,4.0,23926.0,12.3,3.0,37978.0
9.0,2.0,8.0,1.0,6.0,0.0,2.0,0.0,4.0,4.0,85887.0,12.3,4.0,37985.0
9.0,2.0,8.0,3.0,6.0,5.0,2.0,2.0,4.0,4.0,30017.0,12.5,5.0,37990.0
9.0,2.0,8.0,1.0,1.0,4.0,2.0,2.0,4.0,4.0,20203.0,12.3,4.0,38298.0
9.0,10.0,8.0,3.0,5.0,3.0,2.0,0.0,5.0,6.0,73257.0,8.8,5.0,38498.0
9.0,10.0,5.0,4.0,5.0,5.0,2.0,0.0,4.0,4.0,42225.0,9.3,5.0,38499.0
9.0,10.0,8.0,3.0,1.0,0.0,2.0,0.0,3.0,6.0,59976.0,8.8,5.0,38499.0
9.0,10.0,8.0,3.0,5.0,3.0,2.0,0.0,4.0,6.0,70574.0,8.8,6.0,38597.0
9.0,10.0,8.0,3.0,1.0,3.0,2.0,0.0,5.0,6.0,45458.0,8.9,5.0,38668.0
9.0,10.0,5.0,4.0,6.0,0.0,2.0,0.0,4.0,5.0,78141.0,9.3,5.0,38886.0
9.0,10.0,5.0,4.0,6.0,5.0,2.0,0.0,4.0,6.0,79052.0,9.3,5.0,38986.0
9.0,10.0,5.0,4.0,5.0,1.0,2.0,0.0,5.0,6.0,75953.0,9.3,6.0,38998.0
9.0,2.0,8.0,3.0,1.0,0.0,2.0,2.0,5.0,4.0,51002.0,12.3,4.0,39198.0
9.0,2.0,8.0,3.0,1.0,2.0,2.0,2.0,5.0,4.0,17745.0,12.3,3.0,39498.0
9.0,10.0,5.0,4.0,5.0,3.0,2.0,0.0,5.0,6.0,78916.0,9.3,5.0,39888.0
9.0,10.0,8.0,1.0,1.0,0.0,2.0,0.0,4.0,7.0,110000.0,8.8,4.0,39900.0
9.0,10.0,8.0,1.0,1.0,5.0,2.0,0.0,4.0,6.0,117000.0,8.8,4.0,39900.0
9.0,2.0,8.0,3.0,1.0,5.0,2.0,2.0,5.0,4.0,45551.0,12.3,4.0,39900.0
9.0,0.0,7.0,4.0,1.0,0.0,2.0,0.0,4.0,4.0,31456.0,11.0,4.0,39988.0
9.0,0.0,7.0,4.0,1.0,4.0,2.0,0.0,4.0,5.0,20000.0,13.3,2.0,39990.0
9.0,10.0,5.0,4.0,5.0,1.0,2.0,0.0,4.0,6.0,75270.0,9.3,5.0,39990.0
9.0,2.0,8.0,3.0,1.0,5.0,2.0,2.0,5.0,4.0,6318.0,12.3,3.0,39998.0
9.0,0.0,7.0,4.0,1.0,0.0,2.0,0.0,4.0,5.0,34458.0,11.0,3.0,39999.0
9.0,10.0,5.0,4.0,6.0,3.0,2.0,2.0,4.0,4.0,29124.0,9.5,4.0,39999.0
9.0,1.0,4.0,4.0,1.0,5.0,2.0,1.0,4.0,4.0,13344.0,13.3,2.0,39999.0
9.0,2.0,8.0,3.0,1.0,2.0,2.0,0.0,4.0,4.0,7800.0,12.3,2.0,40500.0
9.0,10.0,8.0,3.0,1.0,5.0,2.0,0.0,2.0,6.0,43488.0,8.9,3.0,40500.0
9.0,1.0,4.0,4.0,6.0,3.0,2.0,1.0,4.0,4.0,300.0,10.5,3.0,74995.0
9.0,2.0,8.0,3.0,1.0,0.0,2.0,2.0,5.0,4.0,9493.0,12.3,3.0,40788.0
9.0,10.0,5.0,4.0,2.0,0.0,2.0,0.0,4.0,6.0,74525.0,9.3,5.0,40868.0
9.0,2.0,8.0,3.0,1.0,0.0,2.0,2.0,5.0,4.0,41563.0,12.3,4.0,40888.0
9.0,10.0,8.0,3.0,1.0,0.0,2.0,0.0,2.0,6.0,64464.0,8.9,4.0,41050.0
9.0,10.0,5.0,4.0,5.0,5.0,2.0,0.0,2.0,6.0,78085.0,9.5,4.0,41800.0
9.0,10.0,5.0,4.0,2.0,0.0,2.0,0.0,5.0,6.0,50388.0,9.5,4.0,41998.0
9.0,2.0,8.0,1.0,1.0,0.0,2.0,2.0,4.0,4.0,29143.0,12.3,3.0,42293.0
9.0,10.0,5.0,4.0,9.0,3.0,2.0,0.0,5.0,6.0,86843.0,9.5,5.0,42399.0
9.0,2.0,8.0,3.0,1.0,0.0,2.0,2.0,5.0,4.0,11226.0,12.3,2.0,42598.0
9.0,1.0,2.0,4.0,1.0,5.0,2.0,2.0,2.0,4.0,25993.0,13.3,4.0,30597.0
9.0,2.0,8.0,3.0,1.0,0.0,2.0,2.0,5.0,4.0,19850.0,12.3,3.0,43599.0
9.0,10.0,8.0,3.0,1.0,5.0,2.0,0.0,5.0,6.0,74602.0,9.1,4.0,43698.0
9.0,10.0,7.0,6.0,6.0,3.0,9.0,2.0,4.0,4.0,19028.0,18.0,3.0,43995.0
9.0,10.0,5.0,4.0,5.0,0.0,2.0,0.0,5.0,6.0,35286.0,9.3,5.0,44698.0
9.0,10.0,5.0,4.0,6.0,3.0,2.0,0.0,3.0,6.0,41229.0,9.5,4.0,45492.0
9.0,1.0,7.0,4.0,1.0,3.0,2.0,0.0,4.0,4.0,103320.0,15.2,6.0,26990.0
9.0,1.0,2.0,4.0,1.0,3.0,2.0,1.0,2.0,4.0,195668.0,11.9,12.0,11777.0
9.0,2.0,8.0,3.0,1.0,2.0,2.0,2.0,2.0,4.0,8810.0,12.3,2.0,45520.0
9.0,10.0,5.0,4.0,5.0,5.0,2.0,0.0,2.0,6.0,42605.0,9.5,5.0,45933.0
9.0,10.0,9.0,3.0,1.0,0.0,2.0,0.0,2.0,6.0,24588.0,8.7,3.0,46000.0
9.0,10.0,8.0,3.0,6.0,5.0,2.0,0.0,2.0,6.0,35370.0,9.1,3.0,46256.0
9.0,1.0,4.0,4.0,6.0,5.0,2.0,1.0,4.0,6.0,40200.0,10.4,7.0,46599.0
9.0,2.0,8.0,3.0,1.0,0.0,2.0,2.0,4.0,4.0,5856.0,11.9,1.0,46998.0
9.0,10.0,8.0,3.0,1.0,5.0,2.0,0.0,5.0,6.0,59670.0,9.1,3.0,46998.0
9.0,2.0,8.0,3.0,1.0,5.0,2.0,2.0,4.0,4.0,3043.0,11.9,1.0,47599.0
9.0,1.0,4.0,4.0,7.0,0.0,8.0,1.0,5.0,4.0,47179.0,10.4,6.0,47699.0
9.0,10.0,9.0,3.0,1.0,5.0,2.0,0.0,4.0,6.0,50277.0,8.7,3.0,47995.0
9.0,10.0,5.0,4.0,2.0,0.0,2.0,0.0,5.0,6.0,70462.0,9.5,4.0,47998.0
9.0,2.0,8.0,3.0,1.0,0.0,2.0,0.0,4.0,4.0,2800.0,11.9,1.0,48353.0
9.0,10.0,8.0,3.0,1.0,5.0,2.0,0.0,5.0,6.0,35075.0,9.1,3.0,48698.0
9.0,10.0,8.0,3.0,1.0,5.0,2.0,0.0,4.0,6.0,31859.0,9.1,3.0,48999.0
9.0,1.0,4.0,4.0,6.0,4.0,2.0,1.0,4.0,6.0,56802.0,10.4,6.0,48999.0
9.0,10.0,8.0,3.0,1.0,0.0,2.0,0.0,5.0,6.0,24952.0,9.1,3.0,51578.0
9.0,10.0,8.0,1.0,1.0,0.0,2.0,0.0,3.0,6.0,35643.0,9.1,3.0,53985.0
9.0,10.0,8.0,3.0,1.0,5.0,2.0,2.0,5.0,6.0,13313.0,9.1,2.0,56648.0
9.0,10.0,8.0,3.0,1.0,0.0,2.0,0.0,4.0,5.0,7283.0,9.1,2.0,56703.0
9.0,10.0,8.0,3.0,1.0,0.0,2.0,0.0,4.0,6.0,10372.0,9.1,2.0,56992.0
9.0,10.0,5.0,4.0,1.0,5.0,2.0,2.0,4.0,6.0,25872.0,9.5,2.0,57886.0
9.0,10.0,8.0,3.0,1.0,2.0,2.0,0.0,4.0,5.0,2011.0,9.1,2.0,58750.0
9.0,0.0,7.0,4.0,6.0,3.0,2.0,0.0,4.0,4.0,299858.0,11.9,14.0,5990.0
9.0,0.0,7.0,4.0,1.0,3.0,2.0,0.0,4.0,4.0,218800.0,13.2,13.0,7995.0
9.0,1.0,2.0,4.0,6.0,5.0,2.0,0.0,3.0,4.0,40793.0,14.1,14.0,10999.0
9.0,2.0,8.0,2.0,6.0,0.0,2.0,0.0,4.0,5.0,192000.0,11.2,14.0,10999.0
9.0,10.0,8.0,2.0,1.0,0.0,2.0,0.0,4.0,6.0,191930.0,8.8,13.0,12995.0
9.0,1.0,7.0,4.0,1.0,0.0,2.0,0.0,4.0,4.0,168227.0,14.1,9.0,14480.0
9.0,2.0,8.0,3.0,1.0,2.0,2.0,0.0,4.0,5.0,184148.0,12.1,9.0,14988.0
9.0,1.0,2.0,4.0,1.0,3.0,2.0,0.0,2.0,4.0,139680.0,16.4,10.0,15888.0
9.0,2.0,8.0,3.0,5.0,3.0,2.0,0.0,4.0,4.0,252102.0,11.6,8.0,15942.0
9.0,1.0,7.0,4.0,5.0,0.0,2.0,1.0,4.0,4.0,83889.0,13.0,9.0,16499.0
