Year,Brand,Model,Body Type,Drivetrain,Interior Colour,Exterior Colour,Fuel Type,Transmission Type,Doors,Cylinder Count,Fuel Efficiency (Lt/100kms),Distance (km),Mileage (kms/Lt),Years Used,Purchase Price,Current Market Price
2021.0,6.0,10.0,7.0,3.0,1.0,3.0,2.0,0.0,2.0,8.0,14.09,36080.0,7.1,3.0,52999.0,9776.29
2016.0,6.0,7.0,5.0,4.0,6.0,3.0,1.0,0.0,4.0,6.0,11.77,152292.0,8.5,8.0,16490.0,609.64
2016.0,6.0,7.0,5.0,4.0,1.0,0.0,5.0,0.0,5.0,5.0,11.77,152866.0,8.5,8.0,17888.0,659.0
2017.0,6.0,7.0,6.0,4.0,1.0,5.0,2.0,0.0,4.0,4.0,11.77,114627.0,8.5,7.0,18888.0,985.12
2017.0,6.0,7.0,5.0,4.0,1.0,3.0,1.0,0.0,4.0,6.0,11.77,95390.0,8.5,7.0,20995.0,1294.88
2016.0,6.0,10.0,2.0,5.0,1.0,1.0,7.0,0.0,2.0,5.0,10.33,148828.0,9.7,8.0,20998.0,793.24
2018.0,6.0,10.0,7.0,3.0,6.0,3.0,2.0,0.0,4.0,6.0,12.48,117610.0,8.0,6.0,22888.0,1255.51
2019.0,6.0,10.0,8.0,5.0,1.0,0.0,2.0,0.0,4.0,5.0,10.33,118300.0,9.7,5.0,28888.0,1688.7
2019.0,6.0,7.0,5.0,4.0,6.0,3.0,2.0,0.0,2.0,6.0,11.77,61818.0,8.5,5.0,29590.0,3090.1
2017.0,6.0,10.0,2.0,3.0,1.0,3.0,2.0,0.0,2.0,6.0,10.96,148300.0,9.1,7.0,30388.0,1247.77
2020.0,6.0,7.0,5.0,4.0,1.0,5.0,2.0,0.0,4.0,4.0,11.77,79361.0,8.5,4.0,30950.0,2770.78
2019.0,6.0,7.0,5.0,4.0,1.0,3.0,5.0,0.0,4.0,5.0,11.77,101330.0,8.5,5.0,26985.0,1817.91
2020.0,6.0,7.0,5.0,4.0,1.0,3.0,2.0,0.0,4.0,4.0,11.77,79954.0,8.5,4.0,30994.0,2756.43
2018.0,6.0,10.0,2.0,3.0,1.0,3.0,2.0,0.0,2.0,6.0,10.96,98122.0,9.1,6.0,36088.0,2336.4
2020.0,6.0,10.0,7.0,3.0,1.0,5.0,2.0,0.0,4.0,6.0,11.3,88123.0,8.8,4.0,37395.0,3048.83
2019.0,6.0,10.0,7.0,3.0,1.0,3.0,2.0,0.0,4.0,6.0,11.3,75581.0,8.8,5.0,38965.0,3414.75
2020.0,6.0,10.0,7.0,1.0,1.0,2.0,2.0,0.0,4.0,6.0,11.3,91855.0,8.8,4.0,38985.0,3062.0
2021.0,6.0,10.0,7.0,3.0,1.0,5.0,2.0,0.0,4.0,6.0,11.3,89540.0,8.8,3.0,40994.0,3500.59
2017.0,6.0,7.0,5.0,4.0,1.0,3.0,1.0,0.0,4.0,6.0,11.77,165782.0,8.5,7.0,18999.0,702.54
2017.0,6.0,10.0,2.0,5.0,1.0,3.0,2.0,0.0,2.0,8.0,12.32,40119.0,8.1,7.0,44800.0,5810.17
2018.0,6.0,10.0,7.0,3.0,6.0,3.0,2.0,0.0,4.0,8.0,14.09,57322.0,7.1,6.0,47240.0,4911.92
2021.0,6.0,10.0,7.0,3.0,7.0,3.0,2.0,0.0,4.0,4.0,11.3,14074.0,8.8,3.0,53998.0,19065.51
2022.0,6.0,10.0,2.0,5.0,1.0,4.0,2.0,0.0,2.0,8.0,14.79,774.0,6.8,2.0,104395.0,87205.77
2019.0,6.0,10.0,2.0,5.0,1.0,5.0,2.0,0.0,2.0,8.0,14.5,10723.0,6.9,5.0,114800.0,41548.04
2019.0,6.0,10.0,2.0,5.0,1.0,0.0,2.0,0.0,2.0,8.0,14.5,9291.0,6.9,5.0,115800.0,45020.99
2019.0,6.0,10.0,2.0,5.0,1.0,3.0,2.0,0.0,2.0,8.0,14.5,7500.0,6.9,5.0,115800.0,49628.57
2021.0,6.0,10.0,2.0,5.0,1.0,1.0,2.0,0.0,2.0,8.0,15.32,1513.0,6.5,3.0,129800.0,95830.8
2010.0,6.0,10.0,7.0,3.0,5.0,4.0,2.0,0.0,4.0,6.0,11.39,199721.0,8.8,14.0,6500.0,92.98
2013.0,6.0,10.0,8.0,4.0,5.0,3.0,2.0,1.0,4.0,4.0,6.48,161000.0,15.4,11.0,6990.0,183.95
2014.0,6.0,10.0,7.0,4.0,1.0,5.0,2.0,0.0,4.0,5.0,9.62,175000.0,10.4,10.0,7990.0,215.95
2015.0,6.0,10.0,7.0,4.0,3.0,5.0,2.0,0.0,4.0,4.0,11.08,140438.0,9.0,9.0,12488.0,456.56
2016.0,6.0,10.0,7.0,4.0,1.0,4.0,1.0,0.0,2.0,4.0,11.56,117574.0,8.7,8.0,16499.0,775.97
2017.0,6.0,7.0,6.0,4.0,1.0,0.0,2.0,0.0,4.0,5.0,11.77,140639.0,8.5,7.0,17888.0,771.86
2018.0,6.0,7.0,5.0,4.0,1.0,0.0,5.0,0.0,4.0,4.0,11.77,125321.0,8.5,6.0,17900.0,925.95
2015.0,6.0,7.0,5.0,4.0,1.0,3.0,1.0,0.0,4.0,6.0,11.77,113000.0,8.5,9.0,15495.0,692.87
2017.0,6.0,10.0,7.0,4.0,1.0,3.0,2.0,0.0,4.0,4.0,11.12,95089.0,9.0,7.0,18990.0,1174.58
2018.0,6.0,7.0,5.0,4.0,1.0,5.0,2.0,0.0,4.0,5.0,11.77,144600.0,8.5,6.0,21985.0,995.44
2017.0,6.0,10.0,7.0,4.0,1.0,2.0,1.0,0.0,4.0,6.0,12.09,102000.0,8.3,7.0,21990.0,1276.21
2016.0,6.0,7.0,5.0,4.0,1.0,5.0,1.0,0.0,4.0,6.0,11.77,88858.0,8.5,8.0,22888.0,1389.14
2019.0,6.0,7.0,5.0,4.0,5.0,4.0,1.0,0.0,4.0,6.0,11.77,115000.0,8.5,5.0,26590.0,1595.4
2019.0,6.0,7.0,5.0,4.0,6.0,3.0,2.0,0.0,4.0,4.0,11.77,42470.0,8.5,5.0,26790.0,3829.33
2018.0,6.0,7.0,5.0,4.0,1.0,3.0,1.0,0.0,4.0,6.0,11.77,56669.0,8.5,6.0,26995.0,2834.38
2020.0,6.0,7.0,5.0,4.0,1.0,4.0,2.0,0.0,4.0,5.0,11.77,94342.0,8.5,4.0,30950.0,2372.97
2019.0,6.0,7.0,5.0,4.0,6.0,0.0,2.0,0.0,4.0,4.0,11.77,60002.0,8.5,5.0,27990.0,2998.84
2016.0,6.0,10.0,7.0,3.0,6.0,0.0,2.0,0.0,4.0,8.0,14.0,95085.0,7.1,8.0,30501.0,1741.5
2021.0,6.0,10.0,2.0,3.0,2.0,3.0,2.0,0.0,2.0,5.0,10.96,19000.0,9.1,3.0,46690.0,13685.0
2018.0,6.0,10.0,7.0,3.0,1.0,0.0,2.0,0.0,4.0,5.0,11.3,79530.0,8.8,6.0,39885.0,3118.45
2021.0,6.0,10.0,7.0,3.0,1.0,2.0,2.0,0.0,4.0,8.0,14.09,72824.0,7.1,3.0,49980.0,5129.31
2020.0,6.0,10.0,2.0,5.0,1.0,1.0,6.0,0.0,2.0,8.0,13.87,34817.0,7.2,4.0,65999.0,11781.07
2012.0,6.0,7.0,5.0,4.0,6.0,0.0,2.0,0.0,4.0,6.0,10.27,133286.0,9.7,12.0,11988.0,334.66
2014.0,6.0,10.0,7.0,4.0,1.0,5.0,2.0,0.0,4.0,5.0,10.08,147000.0,9.9,10.0,12990.0,413.69
2014.0,6.0,7.0,5.0,4.0,5.0,3.0,5.0,0.0,4.0,5.0,10.27,114500.0,9.7,10.0,17999.0,722.85
2016.0,6.0,7.0,5.0,4.0,6.0,0.0,2.0,0.0,4.0,4.0,11.77,124826.0,8.5,8.0,18398.0,818.74
2016.0,6.0,7.0,5.0,4.0,1.0,5.0,5.0,0.0,4.0,4.0,11.77,123971.0,8.5,8.0,19480.0,872.43
2016.0,6.0,7.0,5.0,4.0,1.0,5.0,1.0,0.0,4.0,6.0,11.77,128892.0,8.5,8.0,19888.0,859.14
2014.0,6.0,7.0,5.0,4.0,3.0,5.0,1.0,0.0,4.0,6.0,10.27,87038.0,9.7,10.0,19988.0,1029.91
2022.0,6.0,10.0,7.0,3.0,1.0,5.0,2.0,0.0,4.0,4.0,14.09,2950.0,7.1,2.0,58999.0,41003.17
2017.0,6.0,7.0,5.0,4.0,1.0,3.0,5.0,0.0,4.0,4.0,11.77,121800.0,8.5,7.0,21888.0,1079.45
2016.0,6.0,10.0,7.0,3.0,6.0,0.0,2.0,0.0,4.0,8.0,14.0,246881.0,7.1,8.0,21995.0,513.74
2018.0,6.0,7.0,5.0,4.0,6.0,3.0,1.0,0.0,4.0,6.0,11.77,123176.0,8.5,6.0,27495.0,1445.19
2020.0,6.0,7.0,5.0,4.0,6.0,5.0,2.0,0.0,4.0,4.0,11.77,81538.0,8.5,4.0,29886.0,2611.9
2019.0,6.0,7.0,5.0,4.0,1.0,3.0,2.0,0.0,4.0,6.0,11.77,55452.0,8.5,5.0,32699.0,3746.91
2019.0,6.0,10.0,2.0,5.0,6.0,1.0,2.0,0.0,2.0,8.0,13.01,3124.0,7.7,5.0,66485.0,37994.32
2014.0,6.0,7.0,5.0,4.0,1.0,0.0,1.0,0.0,4.0,6.0,10.27,480000.0,9.7,10.0,3500.0,35.71
2005.0,6.0,10.0,9.0,5.0,5.0,3.0,2.0,0.0,4.0,6.0,12.9,141504.0,7.8,19.0,6500.0,21.45
2009.0,6.0,10.0,4.0,4.0,5.0,4.0,2.0,0.0,4.0,4.0,8.23,93133.0,12.2,15.0,7500.0,181.8
2011.0,6.0,10.0,7.0,4.0,1.0,5.0,2.0,0.0,4.0,4.0,9.32,158000.0,10.7,13.0,7990.0,166.46
2019.0,6.0,7.0,5.0,4.0,1.0,0.0,2.0,0.0,2.0,6.0,11.77,82195.0,8.5,5.0,30980.0,2520.2
2012.0,6.0,7.0,5.0,4.0,1.0,3.0,2.0,0.0,4.0,4.0,10.27,169000.0,9.7,12.0,9990.0,223.24
2016.0,6.0,10.0,7.0,4.0,1.0,5.0,2.0,0.0,4.0,4.0,11.08,182000.0,9.0,8.0,10990.0,343.44
2013.0,6.0,7.0,5.0,4.0,5.0,5.0,2.0,0.0,4.0,6.0,10.27,191163.0,9.7,11.0,11988.0,268.17
2004.0,6.0,10.0,9.0,5.0,5.0,5.0,2.0,0.0,4.0,6.0,12.76,79486.0,7.8,20.0,11999.0,0.0
2010.0,6.0,7.0,5.0,4.0,5.0,0.0,5.0,0.0,4.0,5.0,10.71,97203.0,9.3,14.0,13280.0,371.63
2019.0,6.0,7.0,5.0,4.0,1.0,3.0,1.0,0.0,4.0,6.0,11.77,69325.0,8.5,5.0,32995.0,3119.6
2018.0,6.0,7.0,5.0,4.0,1.0,0.0,2.0,0.0,4.0,5.0,11.77,57999.0,8.5,6.0,37128.0,3822.06
2022.0,6.0,10.0,8.0,5.0,1.0,0.0,2.0,0.0,4.0,4.0,10.33,150.0,9.7,2.0,45888.0,40688.87
2022.0,6.0,10.0,2.0,5.0,1.0,0.0,2.0,0.0,2.0,8.0,13.01,5050.0,7.7,2.0,82777.0,49501.2
2021.0,6.0,10.0,2.0,5.0,1.0,5.0,2.0,0.0,2.0,8.0,14.5,76.0,6.9,3.0,115495.0,97430.28
2001.0,6.0,10.0,2.0,5.0,1.0,0.0,2.0,1.0,2.0,10.0,19.85,34693.0,5.0,23.0,124800.0,-4188.58
2020.0,6.0,10.0,2.0,5.0,1.0,3.0,2.0,0.0,2.0,8.0,14.88,11140.0,6.7,4.0,139800.0,52904.45
2002.0,6.0,10.0,2.0,5.0,1.0,4.0,2.0,1.0,2.0,10.0,16.22,17357.0,6.2,22.0,149800.0,-5475.75
2019.0,6.0,7.0,5.0,4.0,1.0,3.0,1.0,0.0,4.0,6.0,11.77,68413.0,8.5,5.0,32999.0,3156.27
2013.0,6.0,10.0,2.0,5.0,1.0,0.0,2.0,1.0,2.0,10.0,14.95,7917.0,6.7,11.0,175695.0,44127.23
2016.0,6.0,10.0,2.0,5.0,1.0,3.0,6.0,1.0,2.0,10.0,15.65,11449.0,6.4,8.0,269900.0,75500.02
2016.0,6.0,10.0,2.0,5.0,1.0,5.0,2.0,1.0,2.0,10.0,15.65,8072.0,6.4,8.0,332800.0,110491.37
2017.0,6.0,10.0,2.0,5.0,1.0,0.0,2.0,1.0,2.0,10.0,16.62,33553.0,6.0,7.0,339800.0,50712.92
2017.0,6.0,10.0,2.0,5.0,1.0,4.0,2.0,1.0,2.0,10.0,16.62,1501.0,6.0,7.0,369695.0,208939.87
2021.0,6.0,10.0,8.0,3.0,1.0,3.0,2.0,0.0,4.0,6.0,10.96,8115.0,9.1,3.0,48321.0,22673.39
2010.0,6.0,10.0,7.0,4.0,6.0,0.0,2.0,0.0,4.0,4.0,9.61,182536.0,10.4,14.0,5995.0,93.41
2015.0,6.0,7.0,5.0,4.0,6.0,3.0,5.0,0.0,4.0,6.0,11.77,230000.0,8.5,9.0,6900.0,158.12
2010.0,6.0,10.0,6.0,2.0,5.0,4.0,2.0,0.0,4.0,4.0,13.77,196000.0,7.3,14.0,6995.0,101.87
2013.0,6.0,10.0,7.0,4.0,1.0,4.0,2.0,0.0,4.0,4.0,9.62,220000.0,10.4,11.0,6995.0,136.86
2010.0,6.0,7.0,5.0,4.0,5.0,5.0,5.0,0.0,4.0,5.0,10.71,209829.0,9.3,14.0,7480.0,102.08
2011.0,6.0,7.0,5.0,4.0,1.0,5.0,2.0,0.0,4.0,4.0,10.27,248000.0,9.7,13.0,7990.0,108.39
2008.0,6.0,10.0,6.0,2.0,5.0,0.0,2.0,0.0,4.0,8.0,14.94,210000.0,6.7,16.0,8499.0,77.26
2010.0,6.0,7.0,5.0,4.0,1.0,1.0,2.0,0.0,4.0,4.0,10.27,194470.0,9.7,14.0,8980.0,131.76
2010.0,6.0,10.0,7.0,4.0,3.0,1.0,2.0,0.0,4.0,4.0,9.61,134031.0,10.4,14.0,8988.0,187.21
2016.0,6.0,7.0,5.0,4.0,1.0,0.0,5.0,0.0,4.0,6.0,11.77,176000.0,8.5,8.0,9580.0,309.03
2011.0,6.0,7.0,5.0,4.0,1.0,5.0,2.0,0.0,4.0,5.0,10.27,262040.0,9.7,13.0,9980.0,128.4
2013.0,6.0,10.0,7.0,4.0,1.0,5.0,2.0,0.0,4.0,4.0,9.62,186599.0,10.4,11.0,9980.0,228.43
2009.0,6.0,7.0,5.0,4.0,6.0,5.0,2.0,0.0,4.0,6.0,10.29,155389.0,9.7,15.0,11488.0,173.65
2019.0,6.0,10.0,2.0,5.0,1.0,3.0,2.0,0.0,2.0,8.0,14.5,7500.0,6.9,5.0,114777.0,49190.14
2008.0,6.0,10.0,2.0,5.0,1.0,0.0,2.0,1.0,2.0,10.0,13.38,41762.0,7.5,16.0,129800.0,5015.26
2012.0,6.0,10.0,7.0,4.0,6.0,5.0,2.0,0.0,4.0,4.0,9.32,248984.0,10.7,12.0,5995.0,92.59
2020.0,6.0,7.0,5.0,4.0,1.0,5.0,1.0,0.0,4.0,6.0,11.77,62716.0,8.5,4.0,34987.0,3849.17
2011.0,6.0,10.0,7.0,4.0,6.0,5.0,2.0,0.0,4.0,4.0,9.32,205025.0,10.7,13.0,6999.0,113.92
2013.0,6.0,10.0,7.0,4.0,6.0,4.0,2.0,0.0,4.0,6.0,10.49,214970.0,9.5,11.0,9888.0,197.79
2010.0,6.0,7.0,5.0,4.0,1.0,5.0,2.0,0.0,4.0,6.0,10.5,175300.0,9.5,14.0,10988.0,177.9
2011.0,6.0,7.0,5.0,4.0,1.0,5.0,2.0,0.0,4.0,6.0,10.27,80132.0,9.7,13.0,14988.0,582.01
2020.0,6.0,7.0,5.0,4.0,6.0,5.0,2.0,0.0,4.0,5.0,11.77,28753.0,8.5,4.0,32994.0,6811.14
2013.0,6.0,7.0,5.0,4.0,1.0,4.0,2.0,0.0,4.0,5.0,10.27,254295.0,9.7,11.0,5990.0,101.99
2012.0,6.0,10.0,7.0,3.0,1.0,1.0,2.0,0.0,4.0,4.0,10.93,196996.0,9.1,12.0,7990.0,154.4
2014.0,6.0,7.0,5.0,4.0,1.0,1.0,2.0,0.0,4.0,5.0,10.27,173110.0,9.7,10.0,8990.0,245.48
2011.0,6.0,7.0,5.0,4.0,5.0,5.0,2.0,0.0,4.0,4.0,10.27,100800.0,9.7,13.0,10888.0,343.94
2014.0,6.0,10.0,7.0,3.0,1.0,0.0,2.0,0.0,4.0,6.0,10.88,184674.0,9.2,10.0,10888.0,279.65
2013.0,6.0,10.0,8.0,5.0,1.0,5.0,2.0,0.0,4.0,6.0,9.72,150000.0,10.3,11.0,10999.0,309.35
2012.0,6.0,7.0,5.0,4.0,1.0,5.0,2.0,0.0,4.0,4.0,10.27,102300.0,9.7,12.0,11500.0,409.62
2017.0,6.0,7.0,5.0,4.0,1.0,5.0,1.0,0.0,4.0,6.0,11.77,198000.0,8.5,7.0,11900.0,371.87
2014.0,6.0,10.0,7.0,4.0,1.0,3.0,2.0,0.0,4.0,4.0,9.62,113100.0,10.4,10.0,12450.0,505.69
2016.0,6.0,10.0,8.0,3.0,1.0,0.0,2.0,0.0,4.0,8.0,13.36,241000.0,7.5,8.0,12499.0,298.78
2016.0,6.0,7.0,5.0,4.0,1.0,0.0,5.0,0.0,4.0,4.0,11.77,187291.0,8.5,8.0,12995.0,395.2
2014.0,6.0,7.0,5.0,4.0,1.0,0.0,1.0,0.0,4.0,6.0,10.27,160000.0,9.7,10.0,12999.0,382.32
2016.0,6.0,10.0,8.0,3.0,1.0,1.0,2.0,0.0,4.0,8.0,13.36,226000.0,7.5,8.0,13500.0,343.22
2017.0,6.0,7.0,5.0,4.0,1.0,5.0,5.0,0.0,4.0,4.0,11.77,189000.0,8.5,7.0,13598.0,444.16
2015.0,6.0,7.0,5.0,4.0,1.0,3.0,2.0,0.0,4.0,5.0,11.77,147399.0,8.5,9.0,13861.0,484.35
2016.0,6.0,10.0,8.0,5.0,1.0,5.0,1.0,0.0,4.0,6.0,11.54,159000.0,8.7,8.0,13900.0,493.49
2016.0,6.0,10.0,8.0,3.0,1.0,0.0,2.0,0.0,4.0,8.0,13.36,227000.0,7.5,8.0,13900.0,351.9
2016.0,6.0,7.0,5.0,4.0,1.0,5.0,1.0,0.0,4.0,6.0,11.77,162000.0,8.5,8.0,13900.0,484.88
2016.0,6.0,7.0,5.0,4.0,1.0,0.0,5.0,0.0,4.0,4.0,11.77,120468.0,8.5,8.0,14995.0,689.59
2016.0,6.0,7.0,5.0,4.0,1.0,5.0,1.0,0.0,4.0,6.0,11.77,156077.0,8.5,8.0,15888.0,574.0
2016.0,6.0,7.0,5.0,4.0,1.0,0.0,1.0,0.0,4.0,6.0,11.77,155437.0,8.5,8.0,15888.0,576.22
2017.0,6.0,7.0,5.0,4.0,1.0,1.0,2.0,0.0,5.0,6.0,11.77,151616.0,8.5,7.0,15995.0,643.3
2014.0,6.0,7.0,5.0,4.0,1.0,5.0,5.0,0.0,4.0,4.0,10.27,90145.0,9.7,10.0,15995.0,798.59
2016.0,6.0,10.0,7.0,3.0,1.0,5.0,2.0,0.0,4.0,6.0,12.43,177294.0,8.0,8.0,15995.0,512.4
2017.0,6.0,7.0,5.0,4.0,1.0,3.0,1.0,0.0,4.0,6.0,11.77,155000.0,8.5,7.0,15995.0,630.11
2015.0,6.0,7.0,5.0,4.0,1.0,3.0,1.0,0.0,4.0,6.0,11.77,138100.0,8.5,9.0,16499.0,612.72
2016.0,6.0,10.0,7.0,4.0,1.0,5.0,1.0,0.0,4.0,6.0,12.04,133672.0,8.3,8.0,16888.0,705.27
2016.0,6.0,10.0,7.0,3.0,1.0,0.0,2.0,0.0,4.0,6.0,12.43,148000.0,8.0,8.0,16995.0,645.38
2016.0,6.0,10.0,8.0,3.0,1.0,0.0,1.0,0.0,4.0,6.0,10.91,204000.0,9.2,8.0,17900.0,501.87
2019.0,6.0,7.0,5.0,4.0,6.0,4.0,1.0,0.0,4.0,6.0,11.77,160848.0,8.5,5.0,17998.0,790.09
2018.0,6.0,10.0,8.0,5.0,1.0,5.0,2.0,0.0,4.0,6.0,11.59,163000.0,8.6,6.0,18900.0,764.74
2018.0,6.0,10.0,7.0,3.0,1.0,3.0,2.0,0.0,4.0,6.0,12.48,166000.0,8.0,6.0,18995.0,755.48
2017.0,6.0,7.0,6.0,4.0,1.0,1.0,2.0,0.0,4.0,6.0,11.77,176648.0,8.5,7.0,19290.0,671.77
2019.0,6.0,7.0,5.0,4.0,5.0,5.0,1.0,0.0,4.0,6.0,11.77,168172.0,8.5,5.0,19850.0,835.57
2018.0,6.0,10.0,7.0,3.0,1.0,5.0,2.0,0.0,4.0,6.0,12.48,126242.0,8.0,6.0,20888.0,1073.21
2019.0,6.0,10.0,8.0,5.0,1.0,0.0,2.0,0.0,4.0,6.0,10.33,193124.0,9.7,5.0,22990.0,848.87
2018.0,6.0,10.0,7.0,4.0,1.0,5.0,1.0,0.0,4.0,6.0,12.09,87237.0,8.3,6.0,23488.0,1690.88
2019.0,6.0,7.0,5.0,4.0,1.0,3.0,1.0,0.0,4.0,6.0,11.77,132000.0,8.5,5.0,24895.0,1314.88
2017.0,6.0,10.0,7.0,3.0,1.0,5.0,2.0,0.0,4.0,4.0,12.48,52032.0,8.0,7.0,24999.0,2619.51
2018.0,6.0,10.0,8.0,5.0,1.0,4.0,1.0,0.0,4.0,6.0,10.33,75553.0,9.7,6.0,25880.0,2117.52
2016.0,6.0,10.0,8.0,3.0,1.0,0.0,1.0,0.0,4.0,6.0,10.91,92685.0,9.2,8.0,25987.0,1518.45
2019.0,6.0,7.0,5.0,4.0,1.0,0.0,5.0,0.0,4.0,4.0,11.77,104000.0,8.5,5.0,25998.0,1710.39
2019.0,6.0,10.0,8.0,5.0,5.0,5.0,2.0,0.0,4.0,5.0,10.33,108636.0,9.7,5.0,26599.0,1681.55
2019.0,6.0,7.0,5.0,4.0,1.0,0.0,2.0,0.0,4.0,4.0,11.77,56450.0,8.5,5.0,26986.0,3045.82
2015.0,6.0,10.0,2.0,5.0,3.0,0.0,2.0,0.0,2.0,6.0,10.33,87661.0,9.7,9.0,26995.0,1520.28
2018.0,6.0,10.0,2.0,5.0,7.0,5.0,2.0,0.0,2.0,8.0,12.32,150000.0,8.1,6.0,31777.0,1390.24
2020.0,6.0,7.0,5.0,4.0,1.0,5.0,1.0,0.0,4.0,6.0,11.77,97106.0,8.5,4.0,32597.0,2434.75
2020.0,6.0,7.0,5.0,4.0,1.0,1.0,1.0,0.0,4.0,6.0,11.77,83964.0,8.5,4.0,32987.0,2808.48
2020.0,6.0,7.0,5.0,4.0,1.0,3.0,2.0,0.0,4.0,6.0,11.77,85148.0,8.5,4.0,32990.0,2773.78
2018.0,6.0,10.0,7.0,3.0,6.0,3.0,2.0,0.0,4.0,8.0,11.3,149000.0,8.8,6.0,33995.0,1496.64
2019.0,6.0,10.0,7.0,3.0,1.0,5.0,2.0,0.0,4.0,8.0,14.09,128393.0,7.1,5.0,38898.0,2108.02
2019.0,6.0,10.0,8.0,3.0,1.0,0.0,2.0,0.0,4.0,6.0,10.96,42886.0,9.1,5.0,41480.0,5882.46
2018.0,6.0,10.0,2.0,3.0,1.0,4.0,2.0,0.0,2.0,6.0,10.96,57253.0,9.1,6.0,42880.0,4463.15
2020.0,6.0,10.0,2.0,5.0,1.0,2.0,2.0,0.0,2.0,6.0,10.33,28500.0,9.7,4.0,43880.0,9117.92
2021.0,6.0,10.0,2.0,3.0,5.0,3.0,2.0,0.0,2.0,6.0,10.96,15674.0,9.1,3.0,48880.0,16182.91
2021.0,6.0,10.0,7.0,3.0,7.0,5.0,2.0,0.0,4.0,8.0,14.09,35241.0,7.1,3.0,49499.0,9300.0
2021.0,6.0,10.0,2.0,3.0,1.0,0.0,2.0,0.0,2.0,6.0,10.96,21204.0,9.1,3.0,50880.0,13859.76
2015.0,6.0,10.0,7.0,3.0,1.0,3.0,2.0,0.0,4.0,6.0,12.43,168828.0,8.0,9.0,14888.0,457.89
2020.0,6.0,10.0,7.0,3.0,6.0,3.0,2.0,0.0,4.0,8.0,15.56,34400.0,6.4,4.0,68950.0,12423.42
2020.0,6.0,7.0,5.0,4.0,5.0,1.0,2.0,0.0,4.0,4.0,11.77,61177.0,8.5,4.0,31995.0,3596.11
2012.0,6.0,10.0,7.0,4.0,1.0,0.0,5.0,0.0,4.0,6.0,10.44,367792.0,9.6,12.0,3495.0,37.0
2008.0,6.0,7.0,5.0,4.0,6.0,3.0,2.0,0.0,4.0,6.0,10.29,178100.0,9.7,16.0,5100.0,54.23
2014.0,6.0,7.0,5.0,4.0,1.0,4.0,1.0,0.0,4.0,6.0,10.27,251000.0,9.7,10.0,5800.0,111.11
2012.0,6.0,10.0,7.0,4.0,1.0,0.0,2.0,0.0,4.0,6.0,10.44,161731.0,9.6,12.0,7990.0,186.11
2013.0,6.0,10.0,7.0,4.0,1.0,4.0,2.0,0.0,5.0,6.0,10.05,178031.0,10.0,11.0,7999.0,191.43
2016.0,6.0,7.0,5.0,4.0,5.0,3.0,2.0,0.0,4.0,5.0,11.77,246000.0,8.5,8.0,8995.0,210.82
2009.0,6.0,7.0,5.0,4.0,5.0,5.0,5.0,0.0,4.0,4.0,10.71,123500.0,9.3,15.0,8999.0,168.52
2015.0,6.0,10.0,7.0,4.0,1.0,1.0,2.0,0.0,4.0,4.0,11.08,168378.0,9.0,9.0,9998.0,308.27
2015.0,6.0,10.0,7.0,4.0,3.0,1.0,2.0,0.0,4.0,4.0,11.08,187429.0,9.0,9.0,9999.0,278.55
2013.0,6.0,7.0,5.0,4.0,1.0,5.0,2.0,0.0,4.0,6.0,10.27,158000.0,9.7,11.0,10950.0,293.3
2010.0,6.0,7.0,5.0,4.0,5.0,5.0,1.0,0.0,4.0,6.0,10.71,80000.0,9.3,14.0,10999.0,366.63
2014.0,6.0,10.0,8.0,5.0,1.0,0.0,5.0,0.0,4.0,6.0,9.72,190717.0,10.3,10.0,11495.0,286.35
2014.0,6.0,7.0,5.0,4.0,1.0,0.0,5.0,0.0,4.0,6.0,10.27,147184.0,9.7,10.0,11495.0,365.65
2013.0,6.0,7.0,5.0,4.0,1.0,2.0,2.0,0.0,4.0,6.0,10.27,164752.0,9.7,11.0,11495.0,296.01
2016.0,6.0,7.0,5.0,4.0,1.0,1.0,2.0,0.0,4.0,5.0,11.77,168000.0,8.5,8.0,11999.0,404.46
2020.0,6.0,10.0,7.0,3.0,1.0,3.0,2.0,0.0,4.0,6.0,15.56,35240.0,6.4,4.0,76377.0,13506.1
2015.0,6.0,10.0,7.0,4.0,1.0,5.0,2.0,0.0,4.0,5.0,11.08,139000.0,9.0,9.0,12490.0,461.04
2013.0,6.0,7.0,5.0,4.0,1.0,3.0,2.0,0.0,4.0,6.0,10.27,130000.0,9.7,11.0,12500.0,401.79
2013.0,6.0,7.0,5.0,4.0,1.0,0.0,2.0,0.0,4.0,6.0,10.27,150000.0,9.7,11.0,12980.0,365.06
2013.0,6.0,7.0,5.0,4.0,1.0,3.0,2.0,0.0,4.0,4.0,10.27,84000.0,9.7,11.0,13988.0,669.64
2016.0,6.0,7.0,5.0,4.0,1.0,3.0,1.0,0.0,4.0,6.0,11.77,149000.0,8.5,8.0,13995.0,528.11
2015.0,6.0,10.0,7.0,3.0,1.0,0.0,2.0,0.0,4.0,4.0,12.43,111850.0,8.0,9.0,13995.0,631.7
2014.0,6.0,7.0,5.0,4.0,1.0,5.0,1.0,0.0,4.0,6.0,10.27,119000.0,9.7,10.0,14000.0,542.64
2017.0,6.0,10.0,7.0,3.0,1.0,0.0,2.0,0.0,4.0,6.0,12.48,191000.0,8.0,7.0,14995.0,484.91
